file,title,long_name,author_order_y,shortend_names
import2016full_79,Coordinating Collaborative Chat in Massive Open Online Courses,"Wang, Xu",2,Sankaranarayanan S.
import2016full_79,Coordinating Collaborative Chat in Massive Open Online Courses,"Rosé, Carolyn Penstein",3,Wang X.
import2018_364,Learning to Think Computationally: Comparative Outcomes of a Robotics Workshop for Girls ,"Sullivan, Florence R.",0,Sullivan F. R.
import2018_364,Learning to Think Computationally: Comparative Outcomes of a Robotics Workshop for Girls ,"Keith, Kevin",1,Keith K.
import2018_364,Learning to Think Computationally: Comparative Outcomes of a Robotics Workshop for Girls ,"Soken, Ali",2,Keith K.
import2018_364,Learning to Think Computationally: Comparative Outcomes of a Robotics Workshop for Girls ,"Pham, Duy",3,Soken A.
import2018_370,"Towards a Critical Sociocultural Theory of How Teachers Understand Inequity, Power, and Oppression","Chen, Grace A.",0,Chen G. A.
import2018_416,1692 An Enhanced Framework for Scale Cognition Leveraging Visual Metaphor Theory and Analogical Reasoning Theory,"Delgado, Cesar",0,Delgado C.
import2018_416,1692 An Enhanced Framework for Scale Cognition Leveraging Visual Metaphor Theory and Analogical Reasoning Theory,"Peterson, Matthew",1,Peterson M.
import2018_366,"Preparing Students for Learning Statistics with Adventure Game: Learning Cycle Model of Gaming, Watching, and Practicing","Oura, Hiroki",0,Oura H.
import2018_366,"Preparing Students for Learning Statistics with Adventure Game: Learning Cycle Model of Gaming, Watching, and Practicing","Ikejiri, Ryohei",1,Ikejiri R.
import2018_366,"Preparing Students for Learning Statistics with Adventure Game: Learning Cycle Model of Gaming, Watching, and Practicing","Nakaya, Kae",2,Ikejiri R.
import2018_366,"Preparing Students for Learning Statistics with Adventure Game: Learning Cycle Model of Gaming, Watching, and Practicing","Yamamoto, Ryota",3,Nakaya K.
import2018_366,"Preparing Students for Learning Statistics with Adventure Game: Learning Cycle Model of Gaming, Watching, and Practicing","Yamauchi, Yuhei",4,Nakaya K.
import2018_400,"If you add too much science, it gets boring. Exploring Students’ Conceptual Change in Game Design Iterations","Hovey, Christopher M",0,Hovey C. M.
import2018_400,"If you add too much science, it gets boring. Exploring Students’ Conceptual Change in Game Design Iterations","Matuk, Camillia",1,Matuk C.
import2018_400,"If you add too much science, it gets boring. Exploring Students’ Conceptual Change in Game Design Iterations","Hurwich, Talia A",2,Matuk C.
import2018_414,Transporting Knowledge: A Case Study of Meaning Making on the Pathways of Science Communication,"Davis, Pryce",0,Davis P.
import2018_414,Transporting Knowledge: A Case Study of Meaning Making on the Pathways of Science Communication,"Davis, Pryce",0,Davis P.
import2018_372,"Mobility, Diversity, and Openness: Distilling Design Principles for Equitable and Accessible Makerspaces","Peppler, Kylie A",0,Peppler K. A.
import2018_372,"Mobility, Diversity, and Openness: Distilling Design Principles for Equitable and Accessible Makerspaces","Keune, Anna",1,Keune A.
import2018_372,"Mobility, Diversity, and Openness: Distilling Design Principles for Equitable and Accessible Makerspaces","Whiting, Justin",2,Keune A.
import2016full_47,"Process and Output: Relation Between Transactivity, Temporal Synchronicity, and Quality of Group Work During CSCL","Popov, Vitaliy",0,Popov V.
import2016full_47,"Process and Output: Relation Between Transactivity, Temporal Synchronicity, and Quality of Group Work During CSCL","van Leeuwen, Anouschka",1,Leeuwen A.
import2016full_47,"Process and Output: Relation Between Transactivity, Temporal Synchronicity, and Quality of Group Work During CSCL","Buis, Stan C. A.",2,Leeuwen A.
import2018_428,Exploring Teacher Presence During Social Regulation of Learning in Science Classrooms,"Dragnic-Cindric, Dalila",0,Dragnic-Cindric D.
import2018_428,Exploring Teacher Presence During Social Regulation of Learning in Science Classrooms,"Lobczowski, Nikki G.",1,Lobczowski N. G.
import2018_428,Exploring Teacher Presence During Social Regulation of Learning in Science Classrooms,"Greene, Jeffrey Alan",2,Lobczowski N. G.
import2018_428,Exploring Teacher Presence During Social Regulation of Learning in Science Classrooms,"Murphy, P. Karen",3,Greene J. A.
import2016full_53,Understanding Middle School Teachers’ Processing of Student-Generated Resources in Science Classrooms,"Liu, Xinyang",0,Liu X.
import2016full_53,Understanding Middle School Teachers’ Processing of Student-Generated Resources in Science Classrooms,"Chen, Shu",1,Chen S.
import2016full_53,Understanding Middle School Teachers’ Processing of Student-Generated Resources in Science Classrooms,"Jin, Yinglian",2,Chen S.
import2016full_53,Understanding Middle School Teachers’ Processing of Student-Generated Resources in Science Classrooms,"Pei, Xinning",3,Jin Y.
import2016full_53,Understanding Middle School Teachers’ Processing of Student-Generated Resources in Science Classrooms,"Zheng, Tainian",4,Jin Y.
import2016full_53,Understanding Middle School Teachers’ Processing of Student-Generated Resources in Science Classrooms,"Xiao, Sihan",5,Pei X.
import2016full_84,Design Collaborative Formative Assessment for Sustained Knowledge Building Using Idea Thread Mapper,"Chen, Jingping",0,Chen J.
import2016full_84,Design Collaborative Formative Assessment for Sustained Knowledge Building Using Idea Thread Mapper,"Zhang, Jianwei",1,Zhang J.
import2018_399,Supporting SEL Learning in Progressive Design Contexts,"Toprani, Dhvani",0,Toprani D.
import2018_399,Supporting SEL Learning in Progressive Design Contexts,"Borge, Marcela",1,Borge M.
import2018_399,Supporting SEL Learning in Progressive Design Contexts,"Xia, Yu",2,Borge M.
import2016full_90,"Designing a Blended, Middle School Computer Science Course for Deeper Learning: A Design-Based Research Approach","Grover, Shuchi",0,Grover S.
import2016full_90,"Designing a Blended, Middle School Computer Science Course for Deeper Learning: A Design-Based Research Approach","Pea, Roy",1,Pea R.
import2018_170,Exploring Practices on the Move: Facilitating Learning Across a Neighborhood,"Cabrera, Lautaro",0,Cabrera L.
import2018_170,Exploring Practices on the Move: Facilitating Learning Across a Neighborhood,"Ahn, June",1,Ahn J.
import2018_170,Exploring Practices on the Move: Facilitating Learning Across a Neighborhood,"Yip, Jason C.",2,Ahn J.
import2018_170,Exploring Practices on the Move: Facilitating Learning Across a Neighborhood,"Clegg, Tamara",3,Yip J.
import2018_170,Exploring Practices on the Move: Facilitating Learning Across a Neighborhood,"Hernly, Kenna",4,Yip J.
import2018_170,Exploring Practices on the Move: Facilitating Learning Across a Neighborhood,"Bonsignore, Elizabeth",5,Clegg T.
import2018_170,Exploring Practices on the Move: Facilitating Learning Across a Neighborhood,"Pitt, Caroline",6,Clegg T.
import2018_170,Exploring Practices on the Move: Facilitating Learning Across a Neighborhood,"Pauw, Daniel",7,Hernly K.
import2017_48,Individual Versus Shared Design Goals in a Graph Construction Activity,"Vitale, Jonathan",0,Vitale J.
import2017_48,Individual Versus Shared Design Goals in a Graph Construction Activity,"Vitale, Jonathan",0,Vitale J.
import2017_48,Individual Versus Shared Design Goals in a Graph Construction Activity,"Applebaum, Lauren R.",1,Applebaum L.
import2017_48,Individual Versus Shared Design Goals in a Graph Construction Activity,"Applebaum, Lauren R.",1,Applebaum L.
import2017_48,Individual Versus Shared Design Goals in a Graph Construction Activity,"Linn, Marcia",2,Applebaum L.
import2017_48,Individual Versus Shared Design Goals in a Graph Construction Activity,"Linn, Marcia",2,Applebaum L.
import2017_74,Maker Portfolios as Learning and Community-Building Tools Inside and Outside Makerspaces,"Keune, Anna",0,Keune A.
import2017_74,Maker Portfolios as Learning and Community-Building Tools Inside and Outside Makerspaces,"Peppler, Kylie A",1,Peppler K.
import2017_60,Exploring Computational Modeling Environments as Tools to Structure Classroom-Level Knowledge Building,"Wilkerson, Michelle",0,Wilkerson M.
import2017_60,Exploring Computational Modeling Environments as Tools to Structure Classroom-Level Knowledge Building,"Wilkerson, Michelle",0,Wilkerson M.
import2017_60,Exploring Computational Modeling Environments as Tools to Structure Classroom-Level Knowledge Building,"Shareff, Rebecca",1,Shareff B.
import2017_60,Exploring Computational Modeling Environments as Tools to Structure Classroom-Level Knowledge Building,"Shareff, Rebecca",1,Shareff B.
import2017_60,Exploring Computational Modeling Environments as Tools to Structure Classroom-Level Knowledge Building,"Gravel, Brian",2,Shareff B.
import2017_60,Exploring Computational Modeling Environments as Tools to Structure Classroom-Level Knowledge Building,"Shaban, Yara",3,Gravel B.
import2017_60,Exploring Computational Modeling Environments as Tools to Structure Classroom-Level Knowledge Building,"Laina, Vasiliki",4,Gravel B.
import2017_60,Exploring Computational Modeling Environments as Tools to Structure Classroom-Level Knowledge Building,"Laina, Vasiliki",4,Gravel B.
import2015full_321,‘Re-mediating’ Learning,"Jona, Kemi",0,Jona K.
import2015full_321,‘Re-mediating’ Learning,"Penney, Lauren",1,Penney L.
import2015full_321,‘Re-mediating’ Learning,"Stevens, Reed",2,Penney L.
import2015full_335,Discovery Versus Direct Instruction: Learning Outcomes of Two Pedagogical Models Using Tangible Interfaces,"Schneider, Bertrand",0,Schneider B.
import2015full_335,Discovery Versus Direct Instruction: Learning Outcomes of Two Pedagogical Models Using Tangible Interfaces,"Bumbacher, Engin",1,Bumbacher E.
import2015full_335,Discovery Versus Direct Instruction: Learning Outcomes of Two Pedagogical Models Using Tangible Interfaces,"Blikstein, Paulo",2,Bumbacher E.
import2015short_353,Design in Game-Based Learning,"Gaydos, Matthew",0,Gaydos M.
import2015full_309,Students’ Design Decisions in Collaborative Design of Location-Based Games for Learning,"Wake, Jo Dugstad",0,Wake J. D.
import2015full_309,Students’ Design Decisions in Collaborative Design of Location-Based Games for Learning,"Guribye, Frode",1,Guribye F.
import2015full_309,Students’ Design Decisions in Collaborative Design of Location-Based Games for Learning,"Wasson, Barbara",2,Guribye F.
import2015short_347,Emergent Roles and Collaborative Discourse Over Time,"Dornfeld, Catherine L.",0,Dornfeld C.
import2015short_347,Emergent Roles and Collaborative Discourse Over Time,"Dornfeld, Catherine L.",0,Dornfeld C.
import2015short_347,Emergent Roles and Collaborative Discourse Over Time,"Puntambekar, Sadhana",1,Puntambekar S.
import2015short_347,Emergent Roles and Collaborative Discourse Over Time,"Puntambekar, Sadhana",1,Puntambekar S.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Lam, Rachel",0,Lam R.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Wong, Lung-Hsiang",1,Wong L.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Gaydos, Matthew",2,Wong L.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Huang, Jun Song",3,Gaydos M.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Kapur, Manu",4,Gaydos M.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Seah, Lay Hoon",5,Huang J. S.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Tan, Michael",6,Huang J. S.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Bielaczyc, Katerine",7,Kapur M.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Bielaczyc, Katerine",7,Kapur M.
import2016short_171,Designing Learning Contexts Using Student-Generated Ideas,"Sandoval, William A.",8,Kapur M.
import2016short_165,"Agentive Learning for Sustainability and Equity: Communities, Cooperatives and Social Movements as Emerging Foci of the Learning Sciences","Engeström, Yrjö",0,Engeström Y.
import2016short_165,"Agentive Learning for Sustainability and Equity: Communities, Cooperatives and Social Movements as Emerging Foci of the Learning Sciences","Sannino, Annalisa",1,Sannino A.
import2016short_165,"Agentive Learning for Sustainability and Equity: Communities, Cooperatives and Social Movements as Emerging Foci of the Learning Sciences","Bal, Aydin",2,Sannino A.
import2016short_165,"Agentive Learning for Sustainability and Equity: Communities, Cooperatives and Social Movements as Emerging Foci of the Learning Sciences","Bal, Aydin",2,Sannino A.
import2016short_165,"Agentive Learning for Sustainability and Equity: Communities, Cooperatives and Social Movements as Emerging Foci of the Learning Sciences","Lotz-Sisitka, Heila",3,Bal A.
import2016short_165,"Agentive Learning for Sustainability and Equity: Communities, Cooperatives and Social Movements as Emerging Foci of the Learning Sciences","Pesanayi, Tichaona",4,Bal A.
import2016short_165,"Agentive Learning for Sustainability and Equity: Communities, Cooperatives and Social Movements as Emerging Foci of the Learning Sciences","Chikunda, Charles",5,Lotz-Sisitka H.
import2016short_165,"Agentive Learning for Sustainability and Equity: Communities, Cooperatives and Social Movements as Emerging Foci of the Learning Sciences","Lesama, Manoel Flores",6,Lotz-Sisitka H.
